gnomAD_AF	CADD_PHRED	Condel	DANN_score	MetaLR_score	MetaSVM_score	REVEL_score	phastCons100way_vertebrate	phastCons20way_mammalian	phyloP100way_vertebrate	phyloP20way_mammalian	True.Label
0.005372	11.96	0.037	0.57316352087024	0.1563	-0.9218	0.121	0	0.509	0.094	-0.569	0
3.985e-05	27.1	0.352	0.996874455184614	0.2313	-0.7199	0.152	1	0.986	3.653	0.945	0
0.8548	0.003	0.001	0.414323304128496	0	-0.9913	0.061	0.758	0.003	-0.058	-0.071	0
0.001365	27.3	0.706	0.998994908883097	0.0514	-1.0546	0.195	1	1	5.728	1.048	0
8.121102e-06	0.002	0	0.489874957728126	0.104	-0.9574	0.129	0	0.004	-0.363	-1.268	0
0.0004997	23.1	0.3	0.989934822433712	0.1569	-0.8487	0.218	1	0.992	8.272	1.045	0
0.003355	8.197	0.004	0.991789291176542	0.2394	-0.7901	0.075	1	1	0.831	1.199	0
0.001414	17.14	0.401	0.998404540056522	0.2405	-0.6919	0.123	1	0.998	4.041	0.135	0
0.0006376	11.15	0.011	0.995632648699827	0.0177	-0.9933	0.084	0	0.062	0.262	0.807	0
0.001168	25.9	0.515	0.991953621690099	0.0124	-0.8546	0.139	0.283	0.077	3.447	1.048	0
0.02479	2.525	0.005	0.9534508131408	0.0011	-0.9636	0.047	1	0.241	2.311	0.046	0
8.121102e-06	2.641	0.29	0.829261614192453	0.2203	-0.8273	0.258	0.011	0.127	2.629	1.199	0
0.001807	15.11	0.001	0.348791255239914	0.0877	-1.0155	0.121	1	0.905	2.776	0.852	0
0.0007763	6.722	0.035	0.975948580863255	0.0266	-1.048	0.019	0.027	0.373	0.393	0.837	0
0.001095	0.829	0.004	0.243015326085413	0.0557	-1.0585	0.038	0.993	0.013	0.592	0.143	0
0.001188	17.49	0.383	0.972429495037165	0.0152	-1.0903	0.055	0	0.254	-4.005	-0.301	0
0.001299	25.4	0.835	0.997878160364423	0.1261	-0.6768	0.201	0.538	0.288	4.167	1.02	0
0.001371	2.296	0.298	0.943765497253524	0.023	-1.0402	0.015	0	0.001	-0.74	0.114	0
0.001746	0.05	0.01	0.638533215381057	0.0309	-0.9905	0.03	0	0	-1.031	-0.32	0
0.009192	15.84	0.584	0.968422766761038	0.0787	-1.0132	0.037	0.005	0.021	0.03	-0.251	0
0.001759	0.997	0.002	0.441182673133542	0.008	-1.0347	0.026	0.222	0.008	1.917	0.953	0
0.002223	1.081	0.007	0.690334820403083	0.016	-1.0188	0.012	0	0	-4.732	-1.566	0
0.004937	25.2	0.386	0.996631149816937	0.8562	0.5027	0.589	1	0.998	1.632	0.982	0
0.0006919	22.4	0.423	0.999261314524445	0.5975	0.1503	0.331	0.015	0.996	1.754	0.895	0
0.001445	22.9	0.535	0.997594291679195	0.7944	0.2675	0.401	0.003	0.007	1.319	-0.035	0
0.01099	0.828	0.024	0.89964643671705	0.5757	-0.1259	0.157	0	0	-2.116	-2.029	0
0.001942	5.439	0.013	0.849980131420436	0.754	-0.0937	0.154	0.362	0.002	1.296	0.94	0
0.0004034	21.9	0.349	0.996193810626169	0.7844	0.097	0.391	0.98	0.928	3.879	0.94	0
0.001817	14.15	0.241	0.893762625781484	0.7104	-0.06	0.203	0.121	0.267	0.384	-0.011	0
0.001143	22.5	0.601	0.993868198349335	0.8279	0.2586	0.538	0.998	0.947	7.191	0.852	0
0.001012	23.8	0.506	0.998490769223229	0.8546	0.6479	0.571	1	0.995	2.198	0.852	0
0.0009848	11.33	0.373	0.984400828394218	0.8725	0.4264	0.3	1	0.014	3.936	1.088	0
0.003581	24.2	0.739	0.993223088850661	0.9185	0.7715	0.613	0.969	0.039	1.971	0.162	0
0.001326	0.809	0.041	0.637890522569481	0.2876	-0.1259	0.188	0	0.007	-0.331	0	0
0.0009383	25.4	0.6	0.997081252164263	0.74	0.637	0.421	1	1	6.905	1.024	0
0.0004822	0.001	0.013	0.797066824227627	0.514	-0.0373	0.22	0	0	-3.418	-1.7	0
0.0006697	22.4	0.445	0.994572368338359	0.783	0.2154	0.694	0.127	0.844	0.408	0.902	0
0.0005327	21.9	0.587	0.996059116651229	0.7614	0.1693	0.39	0	0.825	-0.669	-0.012	0
8.121102e-06	2.066	0.024	0.935730933952766	0.6888	-0.2011	0.308	0.031	0.06	0.429	-0.602	0
0.0003743	27.5	0.542	0.9992216431113	0.8707	0.6183	0.396	0.407	0.997	1.181	0.994	0
0.001216	25.7	0.762	0.998692681758352	0.8826	0.8928	0.703	1	0.998	7.251	1.088	0
0.001205	9.463	0.023	0.760954205349877	0.503	-0.1169	0.299	0	0	-0.683	-0.298	0
0.001241	12.31	0.253	0.902075216798125	0.5486	0.0295	0.228	0.001	0.014	1.424	0.932	0
0.01698	7.836	0.02	0.792650799281846	0.6236	-0.1134	0.289	0.001	0	0.978	-0.394	0
0.0007024	0.355	0.005	0.892434363431576	0.7046	9e-04	0.303	0	0	-1.399	-1.675	0
0.0003907	23.8	0.712	0.983064994359338	0.8527	0.3532	0.467	0.817	0.171	1.664	1.011	0
0.001619	0.001	0	0.445885255639469	0.6493	-0.1747	0.293	0	0	-0.047	-1.586	0
0.3459	0.012	0.024	0.699345297909547	0.2523	-0.9133	0.256	0	0.357	-4.621	-0.682	0
0.2393	12.58	0.269	0.956779948832143	0.4703	-0.5044	0.312	0	0.045	0.065	0.715	0
0.007033	23.1	0.702	0.995124930233777	0.2009	-0.7691	0.24	0.005	0.001	0.022	-0.024	0
0.0002563	8.536	0.249	0.970281965290265	0.1381	-1.0053	0.027	0.359	0.869	0.668	0.213	0
2.843e-05	22.4	0.685	0.997446534886968	0.6103	0.1526	0.488	1	0.997	7.361	1.199	0
2.031e-05	14.96	0.057	0.990906252272634	0.2428	-0.7802	0.232	1	0.318	7.277	1.048	0
2.031e-05	18.53	0.635	0.991380270806762	0.407	-0.3515	0.177	1	0.995	8.073	1.048	0
3.665e-05	16.79	0.256	0.990160568371167	0.4993	-0.2845	0.353	1	0.979	4.45	0.119	0
7.726e-05	34	0.718	0.999340194295716	0.8355	0.8138	0.737	1	1	4.736	0.935	0
0.000151	9.654	0.012	0.919277910220906	0.5049	-0.5955	0.322	0.013	0.133	0.116	-0.921	0
4.194e-05	4.242	0.023	0.920055250915728	0.3776	-0.6066	0.563	0	0	-0.155	-0.216	0
5.623e-05	24.2	0.384	0.996333048511346	0.5211	-0.0465	0.517	1	0.929	3.548	1.045	0
2.851e-05	8.548	0.035	0.972795947660598	0.5134	-0.5808	0.404	0	0	0.244	0.066	0
5.293e-05	24.1	0.467	0.998824335123499	0.5341	-0.1844	0.397	0.032	0.003	3.089	0.932	0
0.0003217	20.8	0.383	0.942009159053442	0.4906	-0.4276	0.51	1	0.993	1.568	0.007	0
2.871e-05	0.01	0	0.643334290551943	0.387	-0.6743	0.576	0.022	0.044	0.186	0.091	0
2.983e-05	18.97	0.797	0.994773296214683	0.696	-0.0538	0.422	1	0.081	3.931	-0.427	0
0.0001017	29.8	0.786	0.998845575693419	0.8493	0.8485	0.795	1	0.976	3.238	0.843	0
3.664e-05	11.09	0.016	0.724171751672604	0.3469	-0.781	0.526	0.876	0.064	2.104	0.064	0
8.019e-05	29.5	0.774	0.999069862962959	0.7216	0.6575	0.655	1	0.927	9.636	0.902	0
0.0005059	8.113	0.016	0.666728599157293	0.021	-1.0462	0.012	0	0	0.186	-1.106	0
0.0007466	0.026	0.032	0.974172539838198	0.1293	-0.9311	0.16	0	0.01	-1.73	-1.01	0
0.01041	11.06	0.057	0.80553098531246	2e-04	-1.0416	0.043	0	0.338	0.115	0.847	0
0.01183	0.015	0.017	0.457755768678796	3e-04	-1.0134	0.076	0.008	0.581	0.124	0.144	0
0.0004659	18.87	0.251	0.994227052765479	0.0721	-1.0133	0.054	1	0.998	4.06	1.042	0
0.003206	32	0.873	0.999334633624294	0.1528	-0.8167	0.313	1	1	4.693	0.933	0
0.002287	0.001	0.479	0.948087391467833	0.1501	-0.891	0.11	0.023	0	0.357	-3.416	0
0.005924	0.075	0.017	0.581634302631501	0.0628	-1.0837	0.018	0	0	-0.06	-1.206	0
0.002145	0.033	0.001	0.732485775444716	0.0213	-1.0466	0.041	0.025	0	-0.974	-1.461	0
0.0007017	6.914	0.439	0.915602129411044	0.5223	-0.1702	0.429	1	0.005	4.321	0.885	0
0.004323	24.3	0.498	0.99734471174573	0.7592	0.4549	0.821	1	0.927	2.533	0.017	0
0.00132	0.033	0.242	0.893826099785074	0.0218	-1.0228	0.026	0.086	0.233	-0.045	0.123	0
0.000668	0.227	0.049	0.866307148891483	0.0131	-1.0283	0.035	0	0.001	0.139	0.154	0
0.0003695	3.517	0.004	0.53525905446521	0.0016	-0.9365	0.024	0	0.009	-0.079	-0.302	0
0.07904	21.9	0.406	0.977086186506369	9e-04	-1.0666	0.02	0.709	0.028	0.683	-0.005	0
0.001896	7.292	0.018	0.671385906148345	0.1495	-0.9315	0.171	0	0.911	-1.092	-0.506	0
0.001865	0.026	0.469	0.2230706602739	0.4107	-0.3929	0.456	0.841	0.787	-0.274	-0.693	0
0.0003692	22.1	0.542	0.964117196105208	0.6463	0.3361	0.577	1	1	8.01	0.953	0
0.0006416	22.6	0.349	0.938985024394716	0.4826	-0.2231	0.253	1	0.996	4.436	1.048	0
0.002555	23	0.034	0.9848721926672	0.1522	-0.7109	0.193	0.003	0.988	1.069	1.048	0
0.003326	10.97	0.007	0.796660967081688	0.0817	-0.9768	0.136	0.052	0.024	1.667	0.935	0
0.0002193	3.066	0	0.765042055462908	0.2316	-0.9443	0.115	0.993	0.172	1.432	-0.829	0
0.0006385	24.2	0.486	0.997781299602288	0.5133	-0.1413	0.354	1	0.924	5.825	0.953	0
0.0003778	19.09	0.403	0.991163608179155	0.5412	-0.094	0.543	1	1	6.149	0.964	0
0.000508	27.2	0.85	0.995553622523933	0.6233	0.3298	0.64	1	0.997	5.699	0.935	0
0.0008438	16.73	0.346	0.986959579348313	0.0094	-0.9612	0.259	1	0.314	5.885	0.998	0
0.003054	0.002	0	0.712401853918147	0.0214	-0.9341	0.162	0.001	0.87	-0.133	0.054	0
0.000768	31	0.905	0.992136200661967	0.1477	-0.8012	0.232	1	0.995	7.31	0.935	0
0.001027	0.032	0.014	0.777977427689732	0.1816	-0.9085	0.046	0	0.402	-1.449	-0.33	0
0.001182	0.003	0.032	0.331378753751748	0.0826	-1.04	0.087	0	0.012	0.579	0.789	0
0.001795	7.504	0.056	0.992944542019578	0.1652	-0.7884	0.09	0.998	0.01	0.917	-0.506	0
0.001145	0.51	0.212	0.982977112033532	0.2403	-0.7181	0.259	0	0.005	0.785	0.852	0
0.004247	2.546	0.004	0.730398280188149	0.0063	-1.0362	0.025	0.071	0.031	0.113	-0.972	0
0.008662	15.24	0.002	0.981141412452088	0.0627	-0.9948	0.119	0.002	0.9	0.727	0.023	0
0.0008451	34	0.76	0.999165516017288	0.6672	0.492	0.51	1	0.981	7.896	0.847	0
0.148	25.3	0.827	0.996367648881945	1e-04	-1.1233	0.145	1	0.998	4.389	1.048	0
0.001785	23.8	0.734	0.996043097271101	0.9619	0.8039	0.513	1	0.072	5.272	1.047	0
0.006446	6.531	0.024	0.872116291758987	0.4223	-0.5677	0.231	0	0.001	-3.185	-0.442	0
7.727e-05	34	0.935	0.999064420911368	0.3412	-0.2689	0.476	1	0.996	3.476	0.802	0
0.004343	23.4	0.471	0.990491332928753	0.4064	-0.3482	0.055	1	1	4.067	0.838	0
0.002223	12.94	0.253	0.946116860958346	0.2521	-0.8617	0.063	0	0.556	0.37	1.044	0
0.001008	0.21	0.001	0.438010774530389	0.2429	-0.9285	0.098	0	0.6	-0.843	0.14	0
0.000768	19.35	0.651	0.998300127462239	0.3607	-0.2456	0.141	0.993	0.007	3.379	-0.9	0
0.0008916	33	0.807	0.998622578804562	0.2414	-0.2611	0.547	1	0.96	7.527	0.931	0
0.001125	20.9	0.447	0.948599747934928	0.0696	-1.0519	0.042	0	0.001	0.123	-0.038	0
0.0755	23.2	0.449	0.989208759712067	5e-04	-1.2656	0.567	1	0.998	4.043	0.963	0
0.002132	15.92	0.044	0.938762032040281	0.0984	-0.9289	0.14	0.001	0.112	1.249	0.848	0
0.0007191	0.39	0.345	0.890363081453156	0.0733	-1.017	0.076	0.002	0.175	-0.253	0.088	0
0.003017	27.4	0.727	0.99674305476134	0.1441	-0.7945	0.222	1	0.76	6.754	0.852	0
0.005339	24.3	0.817	0.961808002429969	0.7357	0.3765	0.665	0.098	0.978	2.125	1.073	0
0.0006493	23	0.162	0.991023575335112	0.3647	-0.585	0.331	0	0.124	-0.062	-0.043	0
0.05401	26.2	0.621	0.998424207994955	0.4858	-0.1667	0.295	0.224	0.98	1.022	0.935	0
0.0005157	12.96	0.261	0.959297284350617	0.8286	0.4539	0.32	0.998	0.939	3.903	0.998	0
0.007836	12.05	0.211	0.702749178251569	0.0778	-0.9886	0.011	0	0.014	-0.971	0.843	0
0.0009446	22.7	0.289	0.993492618918898	0.0232	-1.0065	0.1	1	1	2.5	1.048	0
0.9971	9.735	0.009	0.883549537417212	0	-0.9904	0.142	1	0.999	0.725	0.147	0
0.001117	0.058	0.024	0.964084502558709	0.0091	-0.996	0.198	1	0.954	2.281	0.961	0
0.005086	6.25	0.059	0.95222216910863	0.0117	-0.9582	0.023	0.867	0.981	1.324	0.011	0
0.008009	0.002	0.002	0.132502930724584	0.0193	-1.0063	0.012	0.05	0.052	0.214	0.243	0
0.0002924	22	0.01	0.86830920904983	0.4048	-0.6438	0.137	0.992	1	0.23	0.935	0
0.9941	12.57	0	0.30934654313706	0	-0.9091	0.274	1	1	4.993	0.119	0
0.0004826	9.408	0.034	0.959846325428031	0.026	-1.0331	0.029	0.003	0.978	0.435	1.032	0
0.004052	0.381	0.013	0.395074684275506	0.0583	-1.0051	0.024	0	0	-0.262	-0.35	0
0.005839	4.64	0.024	0.735585391154497	0.0123	-1.0328	0.015	0	0	-1.569	-2.156	0
0.001434	1.393	0.41	0.847968113881747	0.0372	-1.0446	0.08	0	0	-1.312	-3.387	0
0.00252	18.17	0.013	0.985157042067308	0.0243	-1.0347	0.059	0	0.288	-0.296	0.007	0
0.002224	25.4	0.406	0.994044251909738	0.0475	-1.049	0.125	1	0.981	5.459	1.028	0
0.0008658	8.541	0.037	0.966596781030855	0.0219	-1.0426	0.038	0.999	0.993	1.978	-0.436	0
0.002279	14.35	0.246	0.993766670005755	0.1295	-0.9422	0.069	0.99	1	2.34	1.061	0
0.003507	22.8	0.823	0.997361053904604	0.2249	-0.5841	0.245	1	0.998	6.985	1.194	0
0.414	28.8	0.935	0.995284971723336	0	-0.9287	0.321	1	1	9.301	1.048	0
0.03948	12.66	0.029	0.358389877608719	0.0024	-0.9516	0.081	0.131	0.001	0.158	0.157	0
8.121102e-06	8.813	0.459	0.572892932185921	0.226	-0.7524	0.135	1	0.206	2.374	0.791	0
0.004143	27.4	0.906	0.996733706069596	0.9835	1.0903	0.62	1	0.991	4.818	0.729	0
0.002038	0.007	0.032	0.421495861236322	0.0884	-1.0318	0.072	0.001	0	-0.073	-2.302	0
0.05775	23.3	0.039	0.978630804333841	0	-1.0976	0.314	1	0.755	6.417	1.048	0
0.001097	3.729	0.007	0.85085091984307	0.0128	-0.9727	0.044	0.091	0.791	0.277	-0.11	0
0.01289	16.09	0.016	0.953737286548493	0.352	-0.789	0.328	0.985	0.012	4.657	0.935	0
0	11.39	0.324	0.950337599896415	0.6066	-0.1002	0.186	0	0.081	-0.223	0.607	0
0.01086	24	0.331	0.974365368245178	0.2094	-0.724	0.251	1	1	8.942	1.199	0
0.001028	19.28	0.272	0.958559902801489	0.0387	-1.0695	0.063	0.372	0.992	0.219	0.023	0
0.02645	7.36	0.027	0.863040569737799	0.0035	-0.9871	0.044	0	0.662	-0.484	0.158	0
0.04629	34	0.623	0.999089707952852	0.0032	-1.1185	0.146	0.999	1	0.789	0.935	0
0.00104	19.2	0.023	0.960282481139565	0.0439	-1.0326	0.019	0.069	0.626	0.977	-1.544	0
0.00373	6.288	0.016	0.887236127917563	0.1219	-1.0559	0.154	0.068	0.549	1.791	-0.976	0
0.003551	14.1	0.526	0.994821347904783	0.2001	-0.7488	0.125	1	0.974	3.09	1.047	0
0.001167	20.4	0.043	0.967301031821969	0.0426	-1.0383	0.042	0.01	0.879	0.838	0.892	0
0.005447	4.682	0	0.451458661474301	0.2484	-0.7113	0.306	0.994	0.825	3.139	1.007	0
0.00232	13.08	0.018	0.832304032159548	0.0268	-1.0392	0.045	1	0.992	2.665	0.104	0
0.9887	9.439	0	0.373498915837574	0	-0.9991	0.022	0	0	0.187	-0.366	0
0.02131	0.076	0.002	0.589675079528093	0.0071	-1.042	0.107	0.174	0.997	2.554	0.234	0
0.001214	17.83	0.66	0.996731505754052	0.7741	0.6315	0.477	1	0.378	4.371	1.048	0
0.0006255	23	0.789	0.983071015358924	0.8683	0.8125	0.731	1	0.001	8.372	0.211	0
0.003071	0.05	0.006	0.722598017659447	0.0541	-1.0187	0.013	0	0.001	-0.01	-0.918	0
0.001702	12.68	0.014	0.971518568548934	0.0048	-0.963	0.133	0.869	0.18	1.479	0.079	0
0.001251	0.681	0.014	0.327210427846981	0.0151	-1.0565	0.007	0	0	0.007	-0.578	0
0.001109	0.001	0.037	0.2074441281214	0.0274	-0.9927	0.048	0	0	-4.042	-4.893	0
0.009713	4.089	0.273	0.986200442282492	0.0295	-1.0307	0.007	0	0	-0.892	-0.834	0
0.0008529	24.7	0.82	0.998063053048383	0.1798	-0.7083	0.32	0.979	0.053	2.161	1.049	0
0.008394	0.003	0.001	0.563219711573346	8e-04	-1.0711	0.133	0	0	-2.501	-0.653	0
0.005627	0.051	0.123	0.710796471535619	0.0211	-0.9476	0.257	0	0	-1.933	-0.697	0
0.2639	14.12	0.518	0.992466385844981	0	-1.0654	0.273	1	0.855	4.722	0.961	0
0.002342	8.484	0.013	0.68264718689757	0.1368	-0.9893	0.153	0	0.001	0.522	0.127	0
0.2547	2.478	0.007	0.853558800804616	0	-0.942	0.077	0.026	0.006	0.763	0.066	0
0.2677	21.8	0.35	0.989297588765235	0	-1.0829	0.114	0.998	1	5.324	1.048	0
0.3757	1.829	0.041	0.88222989170814	0	-0.9378	0.081	0	0	-0.807	-0.38	0
0.7242	1.389	0	0.653140279485098	0	-1.0563	0.072	0	0	-2.26	-4.518	0
0.03953	10.86	0.345	0.928088127905613	0.0284	-1.0468	0.082	0	0	-0.492	-0.274	0
0.8279	8.74	0.406	0.593759936489877	0	-0.9946	0.183	0.469	0.001	5.147	0.232	0
0.1309	4.975	0.034	0.716699461761822	0	-1.0619	0.084	0	0	-0.049	0.073	0
0.8876	7.008	0	0.595222517361314	0	-0.9754	0.145	0.995	0.275	2.329	0.076	0
0.0005976	0.325	0.027	0.528869944051377	0.0773	-1.0601	0.02	0	0.002	-0.28	-0.127	0
0.001274	0.003	0.015	0.650479395226431	0.0967	-1.0046	0.084	0	0.001	-1.142	0.12	0
0.001752	6.072	0.345	0.92899247120228	0.0665	-1.0331	0.056	0.955	0.004	1.862	-0.245	0
0.001073	24.7	0.507	0.842925357912079	0.4458	0.0263	0.593	0.998	0.001	4.851	0.031	0
0.01028	27.1	0.548	0.998181343017497	0.4073	-0.2986	0.268	0.999	0.023	5.175	0.85	0
0.03311	0.003	0.024	0.954319466447554	0.0059	-1.0478	0.03	0	0	-0.306	-1.039	0
0.04586	1.995	0.251	0.898864423323681	0.0036	-1.0665	0.009	0.047	0.005	0.467	0.847	0
0.004947	0.024	0	0.201602869076846	0.0186	-1.0092	0.059	0.979	0.003	1.37	0.057	0
0.0004416	21.1	0.384	0.995966357359769	0.036	-1.0841	0.092	0.998	0.018	6.081	0.042	0
7.72e-05	8.857	0.365	0.972420750850317	0.5711	-0.4297	0.229	1	0.383	2.555	0.848	0
0.002615	11.62	0.032	0.916854565199827	0.041	-1.0742	0.099	1	0.843	3.942	1.17	0
0.002347	33	0.896	0.999568291221976	0.304	-0.4491	0.3	1	1	6.616	1.044	0
0.001771	0.02	0.004	0.508981733407191	0.0303	-1.0261	0.022	0.031	0.13	0.582	1.048	0
0.001162	22.1	0.016	0.891299824781022	0.0267	-1.127	0.016	1	0.999	0.843	1.061	0
0.007685	22.9	0.79	0.999367201693522	0.2031	-0.3917	0.096	0.86	0.957	1.739	0.953	0
0.005429	23.1	0.318	0.991957028072585	0.0399	-1.03	0.112	1	1	3.41	1.001	0
0.0338	26.3	0.365	0.993897277259743	0.0015	-1.1913	0.323	1	0.87	7.905	0.935	0
0.03826	12.45	0.129	0.77471911546189	0	-1.099	0.125	0.423	0.099	1.337	0.935	0
0.01722	12.97	0.007	0.837853714459396	0.0486	-0.9476	0.265	0.767	0.988	0.922	0.961	0
0.01385	17.52	0.331	0.731758606767938	0.0013	-0.9531	0.484	0.982	0.996	0.078	0.852	0
0.008056	21.5	0.042	0.994006003882633	0.0468	-0.905	0.145	0.774	0.922	2.124	0.065	0
0.0149	23.9	0.378	0.997761484606435	2e-04	-1.3311	0.307	0.4	0.952	0.624	0.935	0
0.008705	0.083	0.01	0.951681513663336	0.0254	-1.0887	0.114	0.363	0.211	0.833	0.098	0
0.03828	19.21	0.445	0.934257579310562	7e-04	-0.987	0.042	0.006	0.977	1.902	0.227	0
8.121102e-06	4.351	0.463	0.442680326508107	0.5029	-0.4327	0.308	0.001	0.003	0.629	0.803	0
0.0002522	23.7	0.447	0.959072822699702	0.0084	-0.7646	0.141	0.207	0.093	1.25	0.935	0
0.001401	9.867	0.013	0.98186561029176	0.6009	0.0338	0.353	0.204	0.993	1.198	1.088	0
0.02481	24.2	0.077	0.969960640872242	0.0028	-0.9648	0.163	1	0.992	6.602	1.176	0
0.02475	19.64	0.077	0.989883065733235	0.0079	-1.1225	0.083	1	0.904	4.047	-0.474	0
0.02168	13.09	0.445	0.719055279628043	7e-04	-0.9443	0.042	0.937	0.646	-0.271	-0.33	0
0.002585	3.347	0.412	0.964171425609201	0.0283	-1.0717	0.12	0.663	0.9	2.037	0.819	0
0.002061	29.7	0.62	0.979174386750179	0.5796	-0.1087	0.378	0.704	0.038	2.644	0.066	0
0.01336	0.002	0.008	0.622345064782807	0.1281	-0.9699	0.24	0	0.001	-0.933	0.065	0
0.00293	0.013	0	0.721084529810002	0.0531	-0.9758	0.157	0.001	0.075	-0.796	-0.547	0
0.01342	34	0.728	0.990673940127475	0.0541	-0.7391	0.269	0.849	0.988	2.361	0.935	0
0.002643	28.4	0.663	0.998386968481436	0.0985	-1.0044	0.238	1	1	4.419	0.953	0
0.02344	24.8	0.429	0.997456753678593	0.0471	-1.0489	0.133	0.94	0.122	1.921	0.935	0
0.0004995	13.31	0.32	0.979163753426009	0.1877	-0.7547	0.289	0.38	0.582	1.659	1.061	0
0.0004997	9.036	0.249	0.935493014106452	0.137	-0.9126	0.149	0	0.255	0.256	0.065	0
0.0006544	8.973	0.034	0.889350518924109	0.1196	-1.0253	0.089	0.011	0.225	0.432	0.02	0
0.001409	8.774	0.245	0.982629152128195	0.126	-0.6853	0.268	1	0.987	4.132	-0.33	0
0.002713	0.787	0.263	0.95352617738503	0.3332	-0.6386	0.148	0.087	0.993	-0.436	-0.289	0
0.000829	25.9	0.945	0.998800722302847	0.8435	0.9241	0.757	1	0.948	8.156	0.998	0
0.02346	22.9	0.661	0.995665633173965	0.1441	-0.5945	0.381	1	0.992	4.875	1.199	0
0.1155	29.5	0.782	0.99772725861007	0.0013	-1.1586	0.24	1	0.989	6.844	1.048	0
0.1896	24.6	0.494	0.968529561737642	0	-0.9115	0.146	1	1	6.826	0.953	0
0.0006986	24.3	0.383	0.982726519174032	0.0769	-0.9821	0.076	0.112	0.064	3.498	0.935	0
0.007631	10.27	0.002	0.647583920570919	0.3417	-0.8767	0.362	0.991	0.001	6.19	0.066	0
9.831e-05	34	0.398	0.998970390636839	0.7476	0.6142	0.776	1	0.899	5.373	0.953	0
0.0001868	0.017	0.059	0.750867121190266	0.421	-0.6439	0.211	0.297	0.781	0.514	1.061	0
0.0002885	23.6	0.376	0.973424298019548	0.7442	0.4033	0.591	0.994	0.998	0.719	0.135	0
0.003763	21.4	0.655	0.999033700397418	0.1057	-0.9751	0.193	0.978	0.335	3.897	0.935	0
0.001695	5.658	0.701	0.997732025063929	0.261	-0.4614	0.139	0.998	0.018	4.169	1.028	0
0.0004482	12.92	0.416	0.998507762147685	0.1387	-0.8647	0.133	0.002	0.524	1.013	0.852	0
0.0007167	21.6	0.457	0.998143137718328	0.1472	-0.8845	0.136	0.006	0.959	1.007	1.199	0
0.006042	17.54	0.547	0.957571536405759	0.2881	-0.6235	0.727	0	0.105	0.091	0.021	0
0.01368	0.001	0.032	0.190911541771661	0.0056	-1.0237	0.156	0	0	-0.51	-5.728	0
0.002566	10.39	0.004	0.49539833514305	0.1712	-0.6695	0.213	0.271	0.741	0.87	-0.275	0
0.0002451	8.86	0.004	0.3982066389806	0.4492	-0.5327	0.2	0.271	0.741	0.87	-0.275	0
0.003407	25.1	0.55	0.996931899636617	0.6696	0.5198	0.661	1	0.999	4.537	0.852	0
8.937e-05	11.3	0.002	0.979845361368074	0.3685	-0.6046	0.297	1	0.997	0.922	0.024	0
0.006438	23.7	0.897	0.996262424625184	0.7092	0.5393	0.5	1	0.842	9.083	1.088	0
0.003596	0.003	0	0.686003451443711	0.0898	-0.9965	0.085	0	0.003	0.77	-0.613	0
0.8332	6.647	0.027	0.727383753685187	0.0117	-0.9396	0.015	0.002	0.008	-0.471	0.687	0
0.01728	20.5	0.365	0.829187703969463	0.0757	-0.9888	0.158	0.957	0.913	2.18	0.069	0
0.0005124	22.3	0.702	0.989578361305017	0.1235	-0.9091	0.201	0.999	0.974	1.243	0.154	0
0.0004194	22.9	0.029	0.867665851503524	0.0482	-1.0781	0.04	0	0.993	-0.237	0.036	0
1.631e-05	18.5	0.028	0.971687999568278	0.8592	0.7259	0.496	1	1	7.779	1.048	0
0.0007611	23	0.36	0.998617897406534	0.3528	-0.2067	0.415	0.998	0.479	4.326	0.935	0
0.5624	17.06	0	0.81443843184429	4e-04	-1.0628	0.052	0.948	0.916	-0.011	0.132	0
0.001559	23.2	0.676	0.999278143911547	0.4184	-0.1371	0.401	1	0.043	6.161	0.932	0
0.001303	19.05	0.392	0.940906811426933	0.044	-1.0513	0.03	0.951	0.308	0.859	-0.79	0
0.01209	6.8	0.323	0.718414944061103	0.4081	-0.5996	0.581	0	0.168	-1.328	0.144	0
4.072e-05	24	0.747	0.997056382079011	0.5312	-0.4079	0.509	0	0.174	0.365	1.048	0
5.706e-05	13.64	0.042	0.918797339263155	0.3992	-0.7227	0.548	0	0.18	-0.31	1.061	0
8.121102e-06	25.2	0.351	0.99785721843132	0.7211	0.7302	0.619	1	0.981	2.222	0.77	0
4.063e-06	18.33	0.385	0.933840209221185	0.5237	-0.324	0.569	0.928	0.154	2.289	-0.304	0
2.035e-05	23.2	0.653	0.986152701997271	0.6231	-0.0502	0.705	1	0.96	5.033	1.199	0
0.0001625	1.035	0.057	0.41163095527127	0.3747	-0.726	0.544	0	0.009	-0.1	-0.874	0
0.0001507	13.49	0.283	0.970503711916337	0.671	-0.1563	0.554	0.825	0.424	1.355	1.199	0
0.0001422	6.256	0.002	0.817573929884044	0.272	-0.5607	0.285	0	0	-0.742	-1.598	0
2.032e-05	17.29	0.417	0.943415637261246	0.5371	-0.2675	0.588	0	0	-0.742	-1.598	0
2.033e-05	23.7	0.704	0.995000587047332	0.0934	-1.0283	0.219	0.238	0.537	1.102	1.061	0
8.121102e-06	26.8	0.736	0.99729757760194	0.1036	-0.8898	0.234	0.614	0.995	0.886	0.935	0
4.063e-06	22.2	0.349	0.975789692797894	0.3229	-0.7649	0.389	0.996	0.936	1.739	-0.972	0
