True.Label	gnomAD_AF	DANN_score	MetaLR_score	MetaSVM_score	REVEL_score	phastCons100way_vertebrate	phastCons20way_mammalian	phyloP100way_vertebrate	phyloP20way_mammalian	Condel	CADD_PHRED	ada_score	rf_score	group
0	0.005862	0.996409021691314	0.0872	-1.0774	0.324	1	1	7.479	1.061	0.85	23.7	0.856187795621809	0.56	2
0	8.121102e-06	0.995183524666014	0.4236	-0.1638	0.577	1	0.998	10.003	0.998	0.863	32	0.981043493138571	0.856	5
1	8.121102e-06	0.99920784604071	0.8359	0.9613	0.944	1	0.999	8.043	0.998	0.945	29.6	0.999955526089424	0.986	3
1	8.121102e-06	0.99920038486063	0.8359	0.9613	0.943	1	0.999	8.043	0.998	0.945	28.4	0.999935105232823	0.916	2
1	7.322e-05	0.998944823364732	0.8481	0.8373	0.872	1	0.999	4.324	0.935	0.906	33	0.984676523949942	0.82	7
1	0.0008701	0.996484059015565	0.7083	0.2275	0.858	1	0.999	6.637	1.061	0.442	24.3	0.540826480392608	0.332	9
1	0.0001098	0.999286141729371	0.9896	0.9879	0.987	1	1	8.258	1.199	0.945	32	0.79567155219562	0.763557950365283	1
1	8.121102e-06	0.994478896431221	0.8406	0.8526	0.937	1	0.996	8.157	1.199	0.945	26.6	0.999551860833068	0.98	1
1	1.222e-05	0.998542344736595	0.8814	0.9791	0.954	1	0.996	8.157	1.199	0.945	26.9	0.999498792653718	0.98	3
1	8.121102e-06	0.995833417212675	0.9172	1.0642	0.969	1	0.996	8.157	1.199	0.945	28.3	0.999653086772728	0.984	4
1	8.121102e-06	0.985527529878473	0.8858	0.8948	0.836	1	0.992	7.146	1.061	0.83	31	0.917466922652258	0.434	10
1	2.034e-05	0.999299759925481	0.9226	1.0261	0.905	1	0.996	6.983	0.935	0.849	32	0.987211888648224	0.864	2
1	8.121102e-06	0.984958975166831	0.8708	0.8201	0.861	1	0.992	5.447	1.051	0.804	27.8	0.0147742024091397	0.146	7
1	0.0002927	0.996981251984549	0.5773	0.4252	0.681	1	0.919	10.003	0.902	0.945	32	0.999634686847736	0.976	4
1	1.626e-05	0.998396304360936	0.9819	1.0496	0.977	1	0.991	7.568	0.935	0.945	34	0.711415972045479	0.634	8
0	0.7684	0.960380299501655	0	-1.0973	0.172	1	0.946	7.703	0.032	0.3	16.3	0.205628125811965	0.227266511061665	9
1	8.121102e-06	0.993146297397504	0.1678	-0.8546	0.466	1	0.904	7.905	0.935	0.792	29.1	0.806298462476566	0.678846963157304	4
0	8.121102e-06	0.997739694540096	0.1364	-0.9967	0.203	1	1	8.889	1.199	0.771	22.9	0.663382200521589	0.613541460318121	3
1	4.076e-06	0.999331180481944	0.9727	1.1175	0.835	1	0.997	7.712	0.998	0.749	24.9	0.924934516644211	0.79	2
1	8.121102e-06	0.999146067210831	0.9904	1.0358	0.898	1	0.953	9.516	1.048	0.88	26.5	0.996186570609933	0.88	7
1	0	0.999288584657717	0.812	0.7198	0.823	1	1	6.929	0.998	0.798	26.2	0.949814532875941	0.798	2
1	4.062e-06	0.998061955148411	0.6521	0.3716	0.702	1	1	9.537	1.048	0.341	23.1	0.98100625610354	0.9	10
1	4.065e-06	0.993922788401308	0.9308	1.0774	0.801	1	0.993	5.861	0.935	0.694	24.3	0.989019631164661	0.912	7
1	8.121102e-06	0.995808359637406	0.8951	0.9574	0.937	1	0.945	8.817	1.048	0.889	24.1	0.999875283450231	0.982	5
1	8.121102e-06	0.998543945489813	0.8739	0.9512	0.955	1	0.944	8.218	1.199	0.873	24.4	0.760904208304906	0.794	1
1	8.121102e-06	0.996719625652511	0.9395	1.0846	0.939	1	0.998	8.817	1.048	0.935	32	0.99999436199312	0.998	1
1	2.038e-05	0.986199439254851	0.9494	1.0935	0.973	1	0.998	8.817	1.048	0.945	29	0.999997668522844	1	10
1	1.223e-05	0.991661481589758	0.9304	1.0927	0.948	1	1	5.565	0.935	0.945	33	0.794176262543811	0.741176599978519	4
1	0.002286	0.998561593236147	0.635	0.2053	0.625	0.952	0.994	1.651	1.048	0.808	17.21	0.543616548572296	0.526329190313818	2
1	4.07e-06	0.99669753453543	0.9274	1.0794	0.97	1	0.981	7.361	0.913	0.833	28.3	0.312681526816284	0.516	6
1	4.075e-06	0.996361814785225	0.9024	0.9584	0.871	1	0.927	7	1.088	0.415	23.2	0.994521955687431	0.964	9
1	8.151e-06	0.996991769208736	0.9409	1.0878	0.944	1	0.933	7.594	0.064	0.859	25.7	0.999955500815914	0.992	4
1	8.121102e-06	0.991880399307862	0.6761	-0.0435	0.529	1	1	3.373	1.048	0.054	17	0.000188716123819322	0.06	2
1	8.121102e-06	0.998529024082562	0.8736	0.9691	0.939	1	0.944	7.323	1.061	0.935	23.8	0.940231419992866	0.904	10
0	8.121102e-06	0.992608674935819	0.1719	-0.8099	0.424	1	1	8.157	1.199	0.552	34	0.98591249021599	0.735941419092052	10
0	0.001912	0.666283987410529	0.2301	-0.7762	0.322	1	0.997	3.221	0.935	0.011	14.55	0.00391580944646795	0.138	8
0	0.001302	0.876099823064549	0.0544	-0.9927	0.099	0.002	0.234	0.158	-0.227	0.331	0.002	0.209071905848378	0.235071924061126	2
0	0.1124	0.993258464782721	0	-0.9134	0.093	1	0.977	9.125	0.684	0.013	16.62	0.999906925503846	1	9
0	8.121102e-06	0.998078008723995	0.706	0.5634	0.862	1	0.572	9.325	1.199	0.865	27	0.707734517272386	0.486	3
0	0.01443	0.809776509579754	0.0332502323738017	-0.979500633011656	0.111030626766033	0.654778045910688	0.59509063236682	1.84535966997323	0.258142253056257	0.203796506122569	5.501	0.204001030909471	0.23077368031435	7
1	8.121102e-06	0.993900380607837	0.1997	-0.7837	0.073	1	0.589	3.016	0.935	0.365	23.9	0.304165202045709	0.323549895286003	6
0	0.1204	0.0904406420517568	0	-0.9189	0.032	0.997	0.239	0.069	-0.277	0	6.581	0.000122798853474047	0.016	10
0	0.00028	0.937720451893628	0.0294	-1.024	0.036	0.586	0.94	0.691	-0.005	0.056	22.7	0.0144578029130337	0.064	3
0	0.004215	0.997568735051142	0.1293	-0.9549	0.139	1	0.983	7.686	0.935	0.392	23.1	0.999726662974588	0.842	4
0	0.0004807	0.767258832925097	0.043	-1.0809	0.053	1	0.639	2.394	1.061	0.004	11.23	0.000385044039645677	0.02	9
1	2.032e-05	0.998724974457433	0.8734	0.9998	0.921	1	0.977	9.039	1.048	0.945	33	0.992354516393546	0.89	6
0	0.208	0.565414983677966	0	-0.948	0.022	0	0	-0.05	-0.786	0.029	0.034	2.42086277678866e-05	0.006	5
0	8.121102e-06	0.983880401716731	0.5547	-0.2876	0.072	0.997	0.999	2.725	0.935	0.059	22.8	0.439897245873294	0.440416627475289	4
0	0.08999	0.897313730227792	0	-0.9217	0.142	1	0.986	7.418	0.092	0	14.91	0.178092406596266	0.210355267024905	4
1	8.121102e-06	0.9984277644696	0.9317	1.0592	0.93	1	1	8.017	0.961	0.432	26.6	0.991458141568108	0.916	7
1	8.121102e-06	0.996662938702748	0.9934	0.9364	0.932	1	1	7.853	1.061	0.767	24.4	0.444618108502462	0.693959056676668	5
0	0.001824	0.941986707285784	0.0191	-1.0726	0.181	0.67	0.997	0.52	1.061	0.029	14.8	0.00039316792888399	0.006	10
1	1.218e-05	0.99648392474935	0.6597	0.029	0.612	1	0.985	5.891	0.891	0.33	17.39	0.999997819296659	0.998	5
1	8.121102e-06	0.99730801843266	0.6487	0.2204	0.725	1	1	4.826	1.187	0.453	25.2	0.999984234933555	0.998	10
0	0.94	0.654548406984967	0	-0.9606	0.122	1	0.948	2.684	0.069	0	0.016	0.000238190542821694	0.096	4
1	8.121102e-06	0.997574520866813	0.9278	1.0473	0.832	1	0.983	4.085	0.935	0.829	28.6	0.998794903784241	0.874	6
0	6.938e-05	0.986491984435507	0.0724	-1.1165	0.252	1	1	6.805	0.932	0.385	22.3	0.933456969720516	0.75	10
0	0.1819	0.990904102792743	0.0018	-1.0763	0.464	1	0.996	2.77	0.107	0.027	16.46	1.13590685854131e-05	0.024	10
1	8.121102e-06	0.994201453382304	0.9898	1.0607	0.881	1	1	4.984	0.903	0.559	26.9	0.609867397984835	0.596	6
1	8.121102e-06	0.992017195169053	0.9773	1.042	0.87	1	1	4.984	0.903	0.37	24.2	0.0341485856128858	0.302	5
0	0.0001183	0.636686123635883	0.0429	-0.9662	0.031	0	0.021	-0.152	-0.707	0.323	0.06	0.00119738480216927	0.074	10
0	0.8473	0.996282310474023	0	-1.0194	0.416	1	0.749	3.994	1.061	0.911	24.5	0.149299532145618	0.162	3
0	0.003057	0.995467887633728	0.104	-0.7618	0.41	1	1	4.401	1.048	0.905	31	0.364595582874162	0.35392600964296	5
0	0.0002249	0.993630768456151	0.0476	-1.0392	0.151	1	0.999	3.653	0.953	0.339	28.3	0.29751369383478	0.304208803048728	7
1	8.121102e-06	0.998940670161776	0.9546	1.0904	0.909	1	0.964	7.661	0.852	0.858	23.8	0.99996530841078	0.984	1
1	8.121102e-06	0.992763722017242	0.9793	1.0625	0.95	1	1	7.658	0.935	0.819	26.3	0.999997593511135	0.994	4
0	0.07112	0.674210742099085	3e-04	-1.0203	0.175	0.994	0.976	1.001	-0.265	0.03	6.006	0.000220691404444785	0.004	6
0	8.121102e-06	0.957031306055943	0.0736	-1.0888	0.095	1	0.968	7.239	1.088	0.077	15.19	0.000227118099956193	0.05	3
0	8.121102e-06	0.977871164916718	0.0224	-1.0315	0.098	1	0.941	1.128	0.103	0.251	15.9	0.00231530355635074	0.024	7
0	0.01252	0.998349901905343	0.095	-0.8099	0.204	0.999	0.198	3.516	0.012	0.8	21.8	0.260293750312494	0.275345631925076	2
0	8.121102e-06	0.932903496618022	0.222	-0.7204	0.129	1	0.288	5.972	0.951	0.3	13.21	0.244776595484609	0.297290914532308	10
0	8.121102e-06	0.998119506642719	0.2943	-0.5664	0.451	1	0.169	6.08	0.935	0.815	33	0.799977191458915	0.695241676256641	1
1	8.121102e-06	0.998606808304854	0.9673	1.114	0.899	1	0.952	7.783	1.058	0.468	23.5	0.939956812009309	0.876	6
0	8.121102e-06	0.989796190531417	0.9696	1.0876	0.983	1	0.994	8.435	1.199	0.945	25.5	0.898486625598972	0.696	2
1	2.033e-05	0.922120755456658	0.5361	-0.2744	0.19	1	0.941	1.053	0.066	0.326	4.794	0.27377352140329	0.298647272782775	6
1	0.0003064	0.997202396684839	0.7121	0.6015	0.661	1	0.725	7.978	0.964	0.919	24.7	0.740516425940577	0.692847484643191	4
0	0.4883	0.317749436108483	0	-0.9502	0.038	0.568	0.003	0.552	-1.902	0.05	0.917	1.07399347226122e-05	0.05	6
0	1.702e-05	0.403101607499172	0.0089	-0.9588	0.028	0.001	0.037	1.314	-1.4	0	0.005	4.19946454782142e-05	0.004	5
0	0.0004965	0.996937646724214	0.0602	-1.116	0.149	1	0.986	6.775	1.048	0.365	25	0.401959024038749	0.389109965864454	8
1	8.121102e-06	0.9983272997775	0.9355	1.0726	0.899	1	0.991	9.94	0.998	0.945	32	0.999984689757076	0.996	9
1	8.121102e-06	0.997265522194358	0.9175	1.033	0.892	1	0.248	7.658	1.048	0.945	26.5	0.9998081939139	0.99	9
1	8.121102e-06	0.988584428393065	0.4037	-0.148	0.652	0.999	0.993	1.362	1.061	0.559	29	0.990329253543045	0.828	1
0	0.003387	0.998677115027323	0.0224	-1.1354	0.175	1	0.988	4.072	0.852	0.906	32	0.932392296910464	0.82	2
0	0.006603	0.498638665176247	4e-04	-0.9374	0.008	0.521	0.046	0.361	0.101	0.05	0.003	1.28654590986027e-05	0.002	3
0	0.03379	0.985845680240005	7e-04	-1.0768	0.144	0.874	0.967	3.752	1.061	0.551	23.8	0.0114109590008857	0.102	9
0	8.166e-06	0.996634028263609	0.0346	-0.9917	0.221	1	0.872	6.458	1.048	0.405	25.3	0.318953969709889	0.398	5
0	0.001392	0.995425329097049	0.0462	-1.0576	0.088	1	1	2.992	0.892	0.201	23.8	0.977094111741476	0.764	2
0	0.003359	0.997234748972644	0.0864	-1.0041	0.089	1	0.996	6.222	0.964	0.342	21.7	0.999684128665753	0.98	4
0	0.003116	0.998271975699844	0.1517	-0.9045	0.105	1	0.951	5.788	1.199	0.435	25.2	0.991456747279238	0.7	7
0	0.0005002	0.993187358328283	0.1449	-0.8149	0.298	1	0.998	6.164	0.96	0.582	32	0.446086881523933	0.410442328515353	10
0	0.004261	0.946760215554447	0.0063	-1.0654	0.041	0.511	0.012	0.425	-0.421	0.064	9.436	0.173210798757867	0.204549192286363	2
1	3.656e-05	0.997512176574732	0.5693	0.4263	0.758	1	0.179	3.357	0.029	0.512	27	0.616641503398092	0.590820374604865	2
1	8.121102e-06	0.984616951678497	0.9376	1.0542	0.938	1	0.97	7.316	0.848	0.945	28.6	0.999997643939171	0.998	7
1	8.121102e-06	0.999256747973119	0.7981	0.8622	0.843	1	0.968	2.243	1.048	0.879	34	0.783436771764925	0.732804313154368	7
1	8.121102e-06	0.998177828397312	0.4828	0.0195	0.526	1	0.961	8.857	1.199	0.667	27.6	0.227584579135434	0.514	3
0	0.001086	0.515779792185291	0.0084	-0.9357	0.088	0.073	0.928	0.009	0.154	0	12.28	0.00021740436882017	0.072	9
0	0.01041	0.209391968283351	0.0012	-1.0813	0.16	0.001	0.025	0.308	-0.318	0.006	0.002	0.152066664620128	0.185349286791352	10
0	8.121102e-06	0.665347774464177	0.0302	-1.054	0.029	0.998	0.37	1.719	0.953	0.01	9.98	0.000106528145769624	0.052	4
0	0.008529	0.991016219267048	0.0068	-0.903	0.14	1	1	5.803	1.048	0.002	23	0.774511472696495	0.482	8
0	0.0003614	0.8713073402175	0.0242	-0.9891	0.026	0.165	0.972	-0.292	-0.795	0.011	10.26	0.00223957238589996	0.142	7
1	8.121102e-06	0.995688646627305	0.8603	0.8493	0.657	1	0.799	6.918	1.061	0.513	14.94	0.999564567764945	0.98	9
1	8.121102e-06	0.997046646062167	0.7887	0.5357	0.724	0.998	0.995	0.302	0.141	0.906	25.5	0.000206834725098023	0.138	4
1	8.121102e-06	0.99366073679302	0.8172	0.7204	0.829	1	0.999	6.096	0.935	0.881	29.1	0.992078353426505	0.808	3
1	8.121102e-06	0.991082455485003	0.8512	0.8962	0.882	1	0.421	7.447	0.919	0.919	25.1	0.762017155707205	0.718365201844237	6
1	8.121102e-06	0.969250346638273	0.0057	-0.9085	0.027	0.875	0.039	1.739	0.931	0.044	14.29	0.13127213074883	0.170313968684972	5
0	0.002486	0.999076502434822	0.1826	-0.5207	0.318	1	0.814	7.264	0.852	0.757	32	0.999993596735051	1	4
1	8.121102e-06	0.997996786884104	0.6952	0.5241	0.853	1	0.998	7.902	0.935	0.919	33	0.851240079247496	0.781254703374512	8
1	8.121102e-06	0.97634016990108	0.8653	0.9339	0.931	1	1	9.325	1.088	0.879	25	0.804289129223404	0.534	9
1	8.121102e-06	0.997472215626923	0.8491	0.8863	0.949	1	0.995	8.718	1.088	0.881	29.4	0.999672261114626	0.958	1
0	0.0006337	0.931353472949925	0.0651	-0.9711	0.203	1	1	4.755	0.935	0.786	32	0.989424911539416	0.758	7
1	2.048e-05	0.998410111840252	0.8569	0.9566	0.866	1	0.973	4.047	0.998	0.945	32	0.990643918110821	0.728	2
1	2.846e-05	0.996781947362563	0.4317	-0.3716	0.52	0.997	0.636	3.546	0.927	0.386	25.3	0.997567729721046	0.934	9
0	0.1122	0.947629017884346	1e-04	-0.9507	0.062	0.999	0.851	1.103	-0.223	0.021	12.3	0.107347341916115	0.192	1
0	8.121102e-06	0.848637718342837	0.0749	-1.0424	0.09	1	0.999	4.681	-0.035	0	19.72	0.000509357655262789	0.086	10
1	8.121102e-06	0.994267478012004	0.7399	0.4442	0.905	1	1	7.576	1.011	0.79	31	0.999898443425547	0.984	1
1	8.121102e-06	0.998417441888685	0.7625	0.5325	0.639	1	0.998	7.905	0.935	0.333	25.9	0.999966035468823	0.986	8
0	0.1785	0.407326502270196	0	-0.9296	0.031	0.002	0	0.421	-1.165	0.003	0.001	1.82902051730213e-05	0.006	5
1	8.121102e-06	0.999443298992529	0.9654	1.0874	0.823	1	0.995	9.547	1.048	0.838	30	0.964340186995181	0.812	3
1	1.629e-05	0.998418102983842	0.9349	1.0433	0.704	1	0.991	1.859	0.935	0.587	32	0.995564256746185	0.79	10
0	8.121102e-06	0.991284582642335	0.1971	-0.7464	0.332	1	0.998	7.905	0.852	0.346	25.2	0.958342556225306	0.754	7
0	0.000823	0.995231027472705	0.1331	-0.8536	0.254	1	0.998	4.01	0.068	0.33	23.7	0.988557333412661	0.7	2
1	8.121102e-06	0.998945046188062	0.9511	1.0811	0.906	1	0.996	3.467	1.048	0.945	27	0.971215311797341	0.794	5
1	8.121102e-06	0.999337915046651	0.9372	1.0237	0.694	1	0.997	6.174	0.935	0.758	27.1	0.999933155932415	0.986	10
0	0.0008706	0.290366140861402	0.6301	-0.261	0.164	0	0.421	-0.575	1.199	0.003	0.02	0.000169321458573759	0.004	1
0	0.02329	0.898128787745461	0.2103	-0.2805	0.28	1	0.982	4.363	1.199	0.129	10.04	0.000135395339663046	0.006	10
0	8.121102e-06	0.995949510013362	0.8894	0.9872	0.801	1	1	5.256	1.011	0.823	27.6	0.434762593003484	0.446	2
0	0.0001587	0.996954452186181	0.909	0.9554	0.749	1	0.987	5.191	0.953	0.256	23.1	0.977787878121015	0.834	9
1	8.121102e-06	0.987528751822424	0.9373	1.066	0.966	1	0.995	9.273	0.953	0.857	26.8	0.999989749058961	1	3
0	2.136e-05	0.99036538493828	0.0271	-1.0697	0.065	1	0.99	3.683	1.199	0.059	20.9	0.0103439929487374	0.152	5
0	0.003726	0.994624566435262	0.0524	-1.0955	0.123	1	0.998	7.524	1.199	0.43	22.5	0.72888921715999	0.704	7
1	8.121102e-06	0.806212948666907	0.3465	-0.3609	0.388	1	1	8.775	1.199	0.058	16.05	0.460792663057718	0.460695067775764	8
0	8.121102e-06	0.998924783754018	0.3665	-0.3162	0.431	0.995	0.912	3.538	0.158	0.841	25.6	0.0068545378390584	0.118	1
0	0.09652	0.93988757757044	1e-04	-1.0499	0.041	1	0.997	3.361	0.953	0.301	22.9	0.206985661455575	0.23134781310506	5
1	1.221e-05	0.997703620749819	0.7857	0.9026	0.972	1	0.993	7.858	0.807	0.886	34	0.971620369787554	0.894	3
1	5.28e-05	0.999037531589224	0.7576	0.698	0.753	1	1	7.905	0.935	0.905	35	0.972712398756037	0.816	5
0	0.003112	0.884231461083001	0.0688	-0.9978	0.082	1	0.997	4.509	1.061	0.014	7.376	0.000356083829909421	0.088	2
1	8.121102e-06	0.995341938857813	0.9111	1.0054	0.943	1	0.969	7.837	0.847	0.892	34	0.999946045122965	0.986	8
1	8.121102e-06	0.986990454552734	0.524	0.1681	0.486	1	0.991	6.105	1.056	0.265	16.47	0.5818885492737	0.560376659793216	2
0	8.121102e-06	0.988829028818185	0.771187504851546	0.577197481259541	0.70745615123821	1	0.886	5.704	1.194	0.019	17.09	0.565455376680747	0.558875390055098	10
0	0.04518	0.736998426785606	0.011	-1.0972	0.187	0.012	0.001	0.291	-0.975	0.002	0.215	0.000343342481667162	0.012	8
0	8.121102e-06	0.998828623819064	0.4583	-0.0722	0.441	1	0.974	5.121	1.061	0.945	26.7	0.784522596134489	0.742	1
0	0.03526	0.583334718144603	0.0083	-1.1286	0.03	0	0.001	0.531	0.111	0.005	0.003	0.157079328951265	0.188879147041546	2
1	8.121102e-06	0.999388291833125	0.9671	1.0821	0.92	0.998	0.543	3.679	0.917	0.869	29	0.999996629762415	0.99	3
1	4.073e-06	0.998358608386095	0.6377	0.515	0.768	1	0.054	5.036	1.026	0.906	24.7	0.0656760766933939	0.208	8
1	1.219e-05	0.997798166981746	0.8445	0.9586	0.865	1	0.42	4.031	1.026	0.945	24.3	0.0196201238458605	0.132	8
1	8.121102e-06	0.986472053102041	0.8148	0.761	0.853	1	0.42	4.031	1.026	0.945	24.1	0.0421719296055377	0.216	4
1	8.121102e-06	0.995302829423868	0.4593	-0.0253	0.283	1	0.456	2.277	1.056	0.902	24	0.650306303339975	0.724	6
1	6.949e-05	0.998240389718117	0.472	0.2375	0.601	1	0.998	2.281	0.941	0.867	26.1	0.999142781043392	0.944	4
0	0.002074	0.808683605890962	0.0355251463071078	-0.973612959009177	0.11407416089623	0.649868821853864	0.592621737753198	1.86159415101367	0.27153344064624	0.351	0.205	0.00222819879927375	0.202	7
0	8.121102e-06	0.972919139615267	0.3299	-0.4153	0.451	0.997	0.058	8.017	1.061	0.715	22.2	0.72673649880033	0.638676295973592	1
0	0.006573	0.994566978629615	0.8041	0.6252	0.848	1	1	7.534	0.935	0.426	29.8	0.999839295117972	0.974	4
1	0.004362	0.936570659373573	0.7626	0.0112	0.577	0.991	0.586	0.438	-0.482	0.296	19.97	2.80418129400803e-05	0.016	8
0	0.06222	0.0707178445649306	4e-04	-1.0064	0.074	1	1	3.533	1.199	0.006	1.543	1.64778566558375e-05	0.032	3
0	8.121102e-06	0.99869004711023	0.6485	0.3163	0.757	1	0.986	7.03	1.011	0.788	26.5	0.425450058370198	0.664849808765911	1
0	2.859e-05	0.995669975734396	0.0978	-1.0649	0.472	1	0.995	7.988	1.058	0.88	33	0.994691126548097	0.774	2
0	0.03305	0.715404935361914	0.0062	-1.0829	0.199	1	0.984	4.619	0.892	0.116	19.32	0.00267542389780864	0.096	1
0	0.003926	0.938573985568075	0.0141	-1.1147	0.013	0.906	0.994	0.487	1.061	0.03	4.327	0.153818545180839	0.191019588106684	9
0	0.289	0.327075242283489	0	-0.9061	0.066	0.682	0.849	0.931	-0.391	0	4.752	5.38042018384088e-06	0	7
0	8.121102e-06	0.995238300795375	0.1644	-0.8036	0.077	1	1	2.677	1.011	0.814	26.4	0.089355071725576	0.214	10
0	0.3206	0.948451348997601	0	-0.9642	0.069	1	0.978	2.101	0.04	0	14.75	0.158559020650704	0.192418176648861	7
0	0.7415	0.296258611413474	0	-0.9722	0.107	0.963	0.257	1.639	-0.232	0	8.786	0.000132216696806613	0.042	3
1	8.121102e-06	0.997175900953573	0.8198	0.767	0.561	1	0.977	5.57	0.935	0.919	29.1	0.991610220802817	0.914	5
1	4.09e-06	0.989713855331229	0.4478	-0.2115	0.665	1	0.857	4.647	1.061	0.945	26.4	0.722251606143054	0.666244254499842	5
0	0.1329	0.992236201489502	0	-1	0.178	1	0.995	8.863	1.14	0.019	14.29	0.0194478315632315	0.218	8
0	0.005896	0.999140628060777	0.0966	-0.5568	0.222	1	0.999	3.191	0.935	0.349	23.6	0.99019272306238	0.886	7
1	8.121102e-06	0.995189228994222	0.9841	1.0043	0.879	1	0.986	1.69	1.048	0.882	31	0.999977277538794	1	10
1	8.121102e-06	0.997104863397274	0.9235	1.0668	0.816	1	1	5.221	1.199	0.496	26.7	0.774543779094499	0.776	6
1	8.121102e-06	0.994783656698695	0.9906	0.968	0.958	1	1	7	0.935	0.889	27.8	0.896363204166685	0.774	10
1	8.121102e-06	0.993801669735568	0.9889	0.9885	0.972	1	0.996	6.72	1.061	0.884	27.5	0.30775290900601	0.408	9
1	8.121102e-06	0.997637629822737	0.9888	0.9904	0.971	1	0.996	6.72	1.061	0.869	24.8	0.251315450287208	0.428	3
1	0.001425	0.998103449588281	0.9984	0.9086	0.975	1	0.997	6.039	1.199	0.935	25.3	0.995766831452802	0.964	4
1	8.121102e-06	0.994676511515949	0.9383	1.0307	0.659	1	0.99	7.232	1.048	0.071	25.8	0.999991984678966	0.994	4
0	8.121102e-06	0.621147503404456	0.0964	-0.9744	0.056	0.145	0.953	0.051	1.199	0.018	1.608	3.23712794434185e-05	0.068	8
0	0.2537	0.996600022259829	0	-0.9152	0.134	1	0.987	6.566	0.112	0.261	22.9	0.113895515767988	0.154	9
0	0.0001096	0.996160179209358	0.6412	0.1463	0.396	1	0.997	7.971	1.048	0.892	26.8	0.998670708719773	0.856	2
1	4.066e-06	0.994277076866578	0.9734	1.0911	0.8	1	0.902	7.147	0.892	0.61	18.62	0.999838307197315	0.954	3
0	0.212	0.939806501544063	0	-0.9699	0.077	0	0.112	-0.165	-0.009	0.061	15.13	6.45201883010626e-05	0	4
0	5.685e-05	0.995979889677551	0.2465	-0.5771	0.297	1	0.894	7.863	1.011	0.393	23.5	0.875354022247715	0.642	8
0	0.0009036	0.967110927948254	0.082	-1.0313	0.175	1	0.068	3.965	-0.025	0.286	8.409	0.684525638241985	0.516	6
1	4.077e-06	0.998928529756153	0.3776	-0.1929	0.512	1	0.727	9.893	1.048	0.829	27.9	0.976903206612432	0.722	5
1	8.121102e-06	0.95323034071893	0.485	-0.2074	0.653	1	0.717	4.999	1.199	0.296	13.61	0.00324031258604699	0.038	10
1	2.437e-05	0.997880918953901	0.7949	0.7207	0.665	1	0.098	3.705	1.048	0.121	19.86	0.0150835265126635	0.15	4
1	8.128e-06	0.966059969029661	0.6501	-0.1316	0.625	0.001	0.977	-1.025	-0.328	0.294	22.9	0.326790676089602	0.385315617265772	5
0	0.03341	0.992547752589828	0	-0.9346	0.062	0.999	0.996	1.944	0.891	0.347	22.9	0.179696638020474	0.416	6
1	1.235e-05	0.996943355403519	0.4791	-0.0542	0.644	1	0.993	7.523	0.935	0.39	25.5	0.9999873320823	0.956	7
1	8.121102e-06	0.995017148536874	0.9194	0.955	0.711	1	0.987	6.874	0.935	0.508	25.6	0.999996164110789	1	3
1	8.121102e-06	0.998301023550683	0.3862	-0.1844	0.772	1	0.999	4.173	0.998	0.855	24.2	0.997431290618838	0.874	5
0	0.003653	0.618622148787132	0.3246	-0.5038	0.506	1	0.997	7.145	1.199	0.007	12.01	0.0211027938990303	0.148	1
0	0.01915	0.999380638756632	0.5492	0.1762	0.412	1	1	2.54	0.892	0.59	26.8	0.995875242953612	0.826	2
1	1.292e-05	0.999224093921448	0.9409	1.1099	0.844	1	0.802	7.388	0.935	0.945	29	0.999941755318136	0.966	6
0	0.002058	0.938447167621808	0.0511	-1.0153	0.145	0.998	0.092	1.157	0.1	0.3	19.95	0.000441193161287593	0.006	7
0	0.009633	0.978644593582738	0.0184	-0.771	0.193	1	0.973	1.55	0.023	0.209958479591122	18.67	6.66265165497356e-05	0.042	9
0	0.002735	0.703222852134621	0.032	-1.0407	0.012	0	0.002	-1.109	-1.573	0.002	0.044	2.48362001095518e-05	0.008	4
0	0.001151	0.98337243197095	0.0667	-0.8647	0.057	1	0.79	5.216	1.088	0.383	14.62	0.850847503312382	0.506	3
0	0.0003468	0.758075117190123	0.0455	-1.0238	0.017	0.996	0.986	0.219	0.11	0.056	7.234	2.0285091139074e-05	0.088	10
0	8.121102e-06	0.954104153005388	0.1029	-1.0623	0.23	1	1	3.603	1.048	0.406	23.6	0.0044370066342325	0.076	5
1	8.121102e-06	0.998078603224649	0.9738	1.067	0.936	1	0.078	6.148	-0.578	0.906	26.8	0.140340028792587	0.728151261818092	9
0	0.4319	0.977812840725814	0	-0.923	0.038	0.967	0.048	2.034	0.916	0.3	17.77	0.0666009396169473	0.138	5
1	8.121102e-06	0.957613834443391	0.2685	-0.7518	0.519	0.991	0.021	2.1	0.04	0.454	20.8	0.00013405408058178	0.038	10
0	0.01935	0.995595524866368	0.021	-1.124	0.066	0.964	0.482	1.643	0.998	0.235	14.15	0.33076938837722	0.596	10
1	8.121102e-06	0.993201587410374	0.9782	1.0685	0.969	1	0.962	5.889	1.061	0.851	29.8	0.192434824750612	0.498	10
1	2.035e-05	0.999429115163963	0.9826	1.0533	0.966	1	0.989	9.26	1.048	0.635	34	0.732767451764003	0.724	4
1	8.121102e-06	0.999201699410299	0.9829	1.0243	0.992	1	0.957	9.174	1.048	0.945	32	0.999134007563667	0.888	6
1	3.655e-05	0.998247042482834	0.9969	0.8821	0.97	1	0.018	9.276	1.048	0.855	29.6	0.99999426865361	0.998	5
